,_id,time,temp,hum,rssi,acc,mic,co2,tvoc
1684,60098e7c0d9a3cac6984bebf,05:35:12,23.60,22.38,-72,0.005586,1507,1184,119
1685,60098e8a0d9a3cac6984bec0,05:35:24,23.37,22.21,-68,0.008554,1862,1150,114
1686,60098e960d9a3cac6984bec1,05:35:38,23.37,22.49,-63,0.007419,2111,1184,119
1687,60098ea20d9a3cac6984bec2,05:35:50,23.65,22.72,-64,0.006869,2312,1144,113
1688,60098eae0d9a3cac6984bec3,05:36:02,23.95,22.96,-66,0.004033,1771,1110,108
1689,60098eba0d9a3cac6984bec4,05:36:14,23.81,22.50,-67,0.007544,1756,1095,105
1690,60098ec50d9a3cac6984bec5,05:36:25,23.49,22.15,-67,0.005872,2395,1095,105
1691,60098ed10d9a3cac6984bec6,05:36:37,23.59,22.17,-74,0.008841,2069,1125,110
1692,60098edd0d9a3cac6984bec7,05:36:49,23.29,22.51,-68,0.005540,1868,1110,108
1693,60098ee90d9a3cac6984bec8,05:37:01,23.59,22.48,-67,0.004803,2005,1081,103
1694,60098ef50d9a3cac6984bec9,05:37:13,23.61,22.19,-65,0.007264,1608,1081,103
1695,60098f010d9a3cac6984beca,05:37:25,23.85,22.7,-64,0.008835,1861,1095,105
1696,60098f0d0d9a3cac6984becb,05:37:37,23.21,22.33,-67,0.004037,1932,1110,108
1697,60098f190d9a3cac6984becc,05:37:49,23.1,22.98,-70,0.005801,1884,1077,103
1698,60098f250d9a3cac6984becd,05:38:02,23.31,22.60,-65,0.004121,1792,1077,103
1699,60098f300d9a3cac6984bece,05:38:13,23.69,22.57,-67,0.010384,1762,1122,109
